basin,std_obs,NSE,NNSE,MSE,RMSE,MAE,KGE,Pearson-r,low_var_flag,neg_basin_flag
01596500,0.35251273827718016,0.7457331067753653,0.797278478290269,0.03159653413262716,0.17775413956537597,0.06939785642388427,0.763886294532632,0.9046502410877076,False,False
01605500,0.23289956499578376,0.7618748103926123,0.8076727687909349,0.012916435915948769,0.1136504989692028,0.06019786455530032,0.7989430154452186,0.9008439949633684,False,False
01606500,7.144152095705115,0.9114595289570367,0.9186612961131981,4.519009059126929,2.1257961000827263,1.2325644294608622,0.7871754503862092,0.9747287144552075,False,False
01632000,0.059271169363758855,0.2076850004249896,0.5579376394423512,0.0027834592580910015,0.05275849939195581,0.01065326438468939,-0.7250424192674896,0.5282022300073935,False,False
01634500,0.013915457978299782,0.0027151770625917226,0.5006797170417083,0.00019311420393885705,0.013896553671283288,0.005560786477180645,0.3376998769856565,0.7494107917509759,False,False
01638480,0.053954886791615385,0.333198493243945,0.5999514614947821,0.0019411457428009803,0.044058435546453306,0.010420790458134186,0.41784650161837,0.579160650354165,False,False
01639500,1.0490563040558287,0.4792753361577452,0.6575812333268833,0.5730674535417767,0.7570121885027854,0.17863187196095595,0.5130289121059276,0.6970993987233595,False,False
01644000,2.0617719646711503,0.5357389898084044,0.6829383511817692,1.9735288154890702,1.4048234107848112,0.4329151720906704,0.6157947589880672,0.7319798369443045,False,False
01664000,0.15668453844045388,0.08849469446349545,0.5231479070989702,0.02237749589156843,0.14959109562928014,0.02559548522400813,-0.08134348631386623,0.32197517839331835,False,False
01666500,1.7961792784754003,0.6864978465566167,0.7613234568199767,1.0114394577013028,1.0057034640992855,0.1620787032632473,0.6808080013436365,0.8357345172676237,False,False
01667500,0.04674249160152873,-0.5752529370107542,0.3883113715271627,0.003441707952851526,0.058666071564845094,0.023105023721236004,0.356684196912156,0.4431417012176016,False,True
01669000,0.04897702124237284,0.536659782145759,0.6833680833745848,0.0011114367034310954,0.033338216860400546,0.01016355553324079,0.38790728442030253,0.793504072922307,False,False
01669520,4.418800589093882,0.9517430485601098,0.9539645776986222,0.9422555170936102,0.970698468677895,0.37332944618339625,0.8576171739005352,0.9827884667317173,False,False
02013000,6.282598569263911,0.8926382247280441,0.9030472446589651,4.237681439689889,2.0585629549979494,0.5746434935540201,0.9371173057097771,0.9453810707317827,False,False
02015700,0.010836732323736569,-0.8705106988519791,0.3483700654381592,0.0002196629889442351,0.01482103197973188,0.010249562805455175,-58.20684226547893,0.25029963074942657,False,True
02016000,0.12358901545109766,0.15907808040600024,0.5432060911201175,0.0128444472072537,0.11333334552219704,0.02435334483302222,0.061180677011671625,0.45552368520713576,False,False
02017500,6.240428533087148,0.8466470450058727,0.8670372722156783,5.9720161943951915,2.443770896462103,0.9076744626779357,0.810344317761424,0.9247371502338906,False,False
02018000,0.23789629010689103,0.4456116187931388,0.6433398577153402,0.03137541354149603,0.17713106317497232,0.04145817643874693,0.33064448556281034,0.7525499219942119,False,False
02027000,0.37779215280023054,0.6985795237541856,0.7683911681524199,0.04302081340154241,0.2074145930293778,0.060416468284909604,0.7067384522090515,0.8400758502805457,False,False
02027500,0.043151120992082605,0.6947646974938212,0.7661453824302045,0.0005683540068707736,0.023840176317946424,0.012646353630029134,0.8298646775577229,0.8401310853625922,False,False
02046000,0.2727469029707455,0.8199533221999101,0.847424105175447,0.01339382955672613,0.11573171370340167,0.04063365659619453,0.7391269299030985,0.9181677838464962,False,False
02051000,0.016553285458212948,-0.5480289390901885,0.3924602207842525,0.0004241773592823086,0.02059556649578517,0.004153636547061313,0.09999246484583701,0.3097070704100883,False,True
02051500,0.06415935685771892,0.10572936980065428,0.527907672777867,0.0036811962551188096,0.060672862592091446,0.013629026795842264,-0.1083965298739471,0.472485166087027,False,False
02053200,1.1742531180868039,0.7727006152248933,0.8147971166654193,0.31341639027161916,0.5598360387395752,0.19241310101799644,0.6723813450441669,0.8984996531305152,False,False
02053800,0.33193115770941195,0.6662317338971441,0.749755430095743,0.03677401796975194,0.19176552862741503,0.05629611295905932,0.5861173397373287,0.8306545203581382,False,False
02056900,0.1307707256691467,0.15185848321915307,0.5410841058004219,0.014504053398865761,0.12043277543453759,0.028717601388801594,0.3482682685541302,0.45575449262350937,False,False
02059500,0.010334404734513832,0.22795865849005892,0.5643209199328887,8.245395444932943e-05,0.009080415984377007,0.0051970061071067546,0.14657733501434012,0.5444117265061958,False,False
02064000,2.886097996205225,0.7431066793016055,0.7956124704715183,2.1398087506120222,1.4628085146771679,0.3691925386057675,0.6155205213897681,0.8870854603945766,False,False
02065500,0.3175191690591243,0.419439401508822,0.632686909286877,0.05853120383325791,0.2419322298356668,0.04550069153934119,0.39096476804091207,0.6654126163289646,False,False
02069700,0.9348454175958173,0.6553331463488934,0.7436786273750632,0.3012167558334566,0.5488321745610917,0.16624789688700278,0.6530786681111087,0.8199853883753307,False,False
02074500,0.15087981526918243,0.23947236338113187,0.5680115319976016,0.017313197677484543,0.13157962485690763,0.020406216739295577,-0.037014074279876796,0.6555074307087111,False,False
02092500,18.673064904327013,0.6965667529692972,0.767204613107774,105.80212196243504,10.286015844943806,0.7516670949691079,0.541918282574537,0.9025425685562295,False,False
02096846,0.05937981971051547,0.27847487230492385,0.5808802810441024,0.0025440708957805056,0.050438783646917035,0.00821496834039129,0.13260078560450572,0.6322679334776424,False,False
02108000,4.267047268343183,0.7462941208012315,0.7976352481006873,4.61939860605545,2.149278624575104,0.6213533159637625,0.6420585452287866,0.8874740194385664,False,False
02111180,0.15314459690759724,0.4436624294385414,0.6425341255748543,0.013047933897165624,0.1142275531435635,0.019479998769639413,0.38951645005741964,0.6976184159759385,False,False
02111500,0.09583787091769749,0.2963072303360027,0.5869602887363432,0.00646334596228852,0.08039493741703217,0.016041902832844086,0.18443473742440342,0.6265181493171662,False,False
02118500,0.15993175647550292,0.3955538212201667,0.623268024335033,0.015460625139742772,0.12434076218096289,0.03510003924129032,0.2589892951197329,0.680396832257918,False,False
02128000,0.01300061191020366,-0.4880499952145938,0.4019211840290011,0.00025150412412580935,0.015858881553432742,0.004194718781457707,-0.35316444127618674,0.5284527373332282,False,True
02140991,11.399000775148046,0.8722067995704752,0.8866873817107124,16.60509302898362,4.074934726959883,1.2721622568677264,0.7852170884422724,0.9442855008964091,False,False
