basin,std_obs,NSE,NNSE,MSE,RMSE,MAE,KGE,Pearson-r,low_var_flag,neg_basin_flag
01078000,0.004984973625852713,-3.5898679123181516,0.17889510372800455,0.00011405804343767113,0.010679796039141905,0.006131428991222804,-0.42630080341389376,0.3195679821241853,True,True
01170100,0.007362651243276811,-1.3846070770164145,0.29545527065478927,0.00012926629067440531,0.011369533441368882,0.006533893440395326,-0.011685965684901989,0.608303159572885,True,True
01195100,0.009691993439698808,-0.24703650946323896,0.44503059731720823,0.00011714004634027177,0.010823125534718323,0.008064293452840253,-10.308884337902768,0.6102558065816255,True,True
02014000,0.004141553396481093,-4.385300801611823,0.15660969327358437,9.23711810148226e-05,0.009610992717447173,0.007470461852792218,-2.7786116667688,0.4138037719146365,True,True
02374500,0.006482397681806576,-0.15195284673185672,0.46469419695635394,4.840676317016483e-05,0.006957496904071523,0.00286830158198846,0.38218541039992515,0.40215329235954816,True,True
04063700,0.006272409328713661,0.08553026300739563,0.5223378467036395,3.597809148955647e-05,0.005998174012943979,0.004941991119916656,-0.021977922590530774,0.6045640436362897,True,False
06280300,0.0036999121645165537,-1.6045617212963945,0.27742623856093834,3.565475706490115e-05,0.005971160445416046,0.005862491793612582,-2.1447597364614412,0.03510666671496838,True,True
06339500,0.009292393223263444,-0.1548737012969139,0.46406432052057084,9.972169473456034e-05,0.009986075041504562,0.005323743956891205,-4.7776192586435995,0.2547819614172652,True,True
07184000,0.00034239513203574974,-4860.626769551063,0.0002056501655158543,0.0005699500259023154,0.023873626157379514,0.013523506207922208,-1976.5425740043022,0.39684179754769405,True,True
07292500,0.003339854037426359,-187.9841140699248,0.005263597984997545,0.0021080469217655586,0.045913472116205264,0.007790995317571698,-12.848185219105538,0.01158619560452019,True,True
08380500,0.0016336335265879698,-8.209889492697693,0.0979442530416435,2.457897086025834e-05,0.004957718311911069,0.0037125893604179378,-442.31254615873684,0.07362879079085931,True,True
10242000,0.005706232876400874,-0.6114596884963677,0.38292760344149995,5.247088981376135e-05,0.007243679300863708,0.00318668131440575,-0.02113673913656955,0.18078093738287696,True,True
10259200,0.0018813203329935174,-43.64914676302237,0.02190621448394825,0.00015802968070358534,0.012570985669532256,0.011423814015553773,-843.93019072778,0.6078505495843388,True,True
11151300,0.0005806752936372034,-87.42476567078211,0.01118258451670432,2.9815398205934344e-05,0.005460347809978256,0.0052581542809265695,-942.8227125670822,0.12959328328594075,True,True
11274500,0.008167022148338855,-0.8312781380006546,0.35319737279720725,0.00012214671103693122,0.011052000318355551,0.008890466948552216,-7.361005401780888,0.5136555377441682,True,True
12374250,0.009862101953813695,-3.3706734581134565,0.1861963881809466,0.0004250963113667851,0.020617863889520298,0.011440009312407318,-0.3722718153324225,0.3299708250578324,True,True
