gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
05413500,0.5225279083255971,265.84,1,0.06,0.03823,0,0.12,3.554215,10.662644,0.6669507,2.132529,-90.875336,42.7215,0.0003322431011513,0.0981573843265572,0.0217105390750718,0.5199383615195908,184.74,5,0.05,8e-05,0,0.1,23.7561,71.268295,0.28847572,14.253659,-90.763954,42.6824,0.0002098682101968,0.0900277854087536,0.0218198272955431
04040500,0.3100343741642479,456.57,1,0.06,0.02595,0,0.12,2.4817774,7.4453325,0.78146374,1.4890665,-88.55433,46.569904,4.731099603769309e-05,0.039245526945032,0.012397762734733,0.3093720444748231,357.72,4,0.055,0.00931,0,0.11,19.470055,58.410164,0.3149419,11.682033,-88.58793,46.57933,7.710615771737407e-06,0.0148525796066899,0.0026558845546608
04043050,0.2995275675865737,225.2,3,0.055,0.0039,0,0.11,8.034909,30.0,0.46538523,4.8209453,-88.36218,47.274086,0.0006526592457297,0.1600065395231867,0.0342433340717457,0.2971487544714224,194.85,3,0.055,0.00509,0,0.11,10.826724,32.48017,0.40801218,6.4960346,-88.38821,47.2249,2.9607873231270736e-05,0.0292252969395545,0.0062967739780985
03182500,0.6411310289906227,805.41,1,0.06,0.04173,0,0.12,4.4875875,13.462762,0.6017501,2.6925526,-80.12381,38.209007,0.0006174226430544,0.1681008244575513,0.0325895118838554,0.6404198489594123,637.24,4,0.055,0.00013,0,0.11,28.642637,85.92792,0.26562506,17.185583,-80.127174,38.180527,0.0001423264409942,0.0764729730636698,0.0125126630561246
09065500,0.5468775566771428,3554.96,1,0.06,0.11277,0,0.12,4.562773,13.688319,0.5973552,2.737664,-106.1835,39.619442,0.0006611129876024,0.136323988429133,0.0413369921197023,0.5445876508602108,2613.11,3,0.055,0.02118,0,0.11,11.491417,34.47425,0.3974267,6.8948503,-106.28988,39.631924,0.000607965070546,0.1543882276610049,0.0232238590350356
09404450,0.300386785840001,1946.63,2,0.06,0.03576,0,0.12,10.560752,31.682257,0.41251412,6.3364515,-112.58517,37.378155,0.0001087711870337,0.0647907934113606,0.0128146828189871,0.2990321521653501,1774.44,3,0.055,0.01501,0,0.11,15.164956,45.49487,0.35164914,9.098973,-112.60137,37.32338,0.0002037513078064,0.1057699895441809,0.01291276987676
06911900,0.545115541024269,322.28,2,0.06,0.00496,0,0.12,4.166014,12.498043,0.6218171,2.4996085,-95.857956,38.712498,8.417063290228736e-05,0.0613203669077207,0.0103814608639237,0.5448299339513856,312.73,5,0.05,0.00095,0,0.1,16.958294,70.0,0.33472985,10.174976,-95.83078,38.70811,0.0001469793750943,0.0793100133575036,0.0152077724875394
05585000,0.4407482217927332,168.94,1,0.06,0.00636,0,0.12,4.6495504,13.948651,0.5924107,2.7897303,-90.68837,40.00972,0.0007025616021873,0.2017454414514469,0.0295654001928126,0.4385982451779827,136.84,5,0.05,1e-05,0,0.1,38.58927,115.767815,0.23289339,23.153563,-90.616234,40.027267,0.0001129040721992,0.0740611689693775,0.0145984026855998
03340800,0.4768301696268038,234.11,2,0.06,0.00248,0,0.12,10.463218,31.389652,0.4142062,6.2779303,-86.83179,39.87449,0.0009075980841288,0.2275368898744748,0.0214671922785571,0.4701922737886028,208.39,3,0.055,0.00108,0,0.11,19.893608,59.680824,0.31196585,11.936165,-86.973854,39.784416,0.0029749340182606,0.3497307971899903,0.0666713503104547
09066000,0.5469118793956866,3202.8,1,0.06,0.05559,0,0.12,3.5968869,10.790661,0.6634483,2.158132,-106.22047,39.544525,0.0001483475618939,0.1055644117978107,0.0044757743676111,0.545504091041355,2781.6,3,0.055,0.03794,0,0.11,8.904731,30.0,0.44475266,5.342839,-106.27228,39.6027,0.0003295736581904,0.1376394457957343,0.0099944744873736
06910800,0.5487695516902293,349.52,1,0.06,0.0087,0,0.12,3.0515294,9.154589,0.71336395,1.8309176,-95.98391,38.595932,0.000199621790539,0.0923541542839093,0.0285333727546716,0.5477604501237824,321.25,5,0.05,0.00031,0,0.1,19.548925,70.0,0.3143807,11.729355,-95.95026,38.553883,0.0004078545419862,0.1215945218960111,0.0561989753477978
02384540,0.1650239558902497,956.82,1,0.06,1e-05,0,0.12,2.4188335,7.2565002,0.790371,1.4513,-84.651596,34.85991,9.607806973769154e-05,0.055853830402012,0.003027452948563,0.163597706444282,250.48,3,0.055,0.00632,0,0.11,8.073356,30.0,0.46440616,4.8440137,-84.74266,34.85573,0.0005260184849956,0.1669404159095134,0.0348434801645908
04056500,0.2616435415893491,188.94,4,0.055,2e-05,0,0.11,32.525135,97.5754,0.25113857,19.51508,-86.104095,46.04995,0.0005513169704003,0.1705333158960769,0.0674241664768665,0.2581297577139457,187.9,5,0.05,1e-05,0,0.1,36.833813,110.501434,0.23772657,22.100286,-86.17192,46.039185,0.0003922793494712,0.1643960490901032,0.0282996291893966
05123400,0.0455992992105283,466.02,1,0.06,0.00366,0,0.12,5.130259,15.390777,0.5672469,3.0781553,-100.473404,48.771626,0.001088915241663,0.2300562704100285,0.0211615999686407,0.0295184992625935,437.64,5,0.05,9e-05,0,0.1,40.789234,122.36771,0.2272658,24.473541,-100.49906,48.581047,0.0033590282519392,0.401796080652501,0.1995314517548923
01170100,0.0440936183356989,532.02,1,0.06,0.09417,0,0.12,2.5410767,7.6232295,0.77336514,1.5246459,-72.70489,42.76983,0.0001239329772937,0.0723822446573747,0.0183174784987067,0.0424141596644183,130.48,3,0.055,0.00454,0,0.11,12.312516,36.93755,0.38550812,7.38751,-72.65593,42.687534,0.0005358350524793,0.1388192777656476,0.0266803526125192
07315200,0.2758592065004207,265.3,4,0.055,0.00283,0,0.11,18.466888,55.400665,0.32237828,11.080133,-98.09613,33.739067,5.393923173787376e-05,0.0463032305655722,0.0109924417941148,0.273005810681403,255.53,4,0.055,0.00118,0,0.11,20.408466,61.225395,0.3084689,12.245079,-98.08805,33.82647,0.0001949289404836,0.086745538909502,0.0148647154849717
03291780,0.5081927338773524,283.17,1,0.06,0.00609,0,0.12,4.838093,14.514279,0.58211225,2.9028559,-85.27146,38.96606,0.000502067133769,0.1423074602725335,0.0317428967994194,0.5048764056806809,179.23,3,0.055,0.00277,0,0.11,12.587334,37.762,0.38177195,7.5524,-85.255745,38.86141,0.0005431816311781,0.1404397641196438,0.0301051191537901
07346045,0.1129746655958711,82.37,1,0.06,0.00372,0,0.12,6.5206842,19.562054,0.5102957,3.9124107,-94.40902,32.88917,0.0009430840259936,0.1838837338491246,0.0566095221029315,0.1056077454146652,54.78,4,0.055,0.0003,0,0.11,25.778553,77.335655,0.27826262,15.467132,-94.32359,32.792645,0.0021624861729828,0.2927972499613929,0.0473154966160968
02152100,0.1150782032580083,356.08,2,0.06,0.01704,0,0.12,5.0684915,15.205475,0.5702864,3.041095,-81.69113,35.52637,0.0002432710533288,0.1042536638822592,0.0321829387306237,0.1140885462872896,274.37,4,0.055,0.00207,0,0.11,13.965439,50.0,0.3646681,8.379263,-81.67642,35.481556,0.0003373380539202,0.1140142257385143,0.0451017101720436
10234500,0.106156185482623,2222.73,4,0.055,0.04764,0,0.11,13.611487,50.0,0.36882168,8.166892,-112.48648,38.26663,0.0001368451169048,0.0820839635721531,0.008475674729409,0.1032564162192264,1883.48,4,0.055,0.04261,0,0.11,15.700099,50.0,0.3463099,9.420059,-112.577126,38.28042,4.086398286087921e-05,0.0423725037219412,0.0025345237867911
05120500,0.1061012209316677,468.05,4,0.055,0.00027,0,0.11,22.619661,67.85898,0.29478237,13.571796,-100.593575,48.047646,0.0015993212106575,0.3990445597587056,0.0167451805101866,0.0855392810865453,445.39,4,0.055,0.00041,0,0.11,25.201832,75.6055,0.28105417,15.121099,-100.5773,48.1951,6.423480533194391e-06,0.0115555555569792,0.0028923546219133
10166430,0.0427891092219243,1955.07,1,0.06,0.19884,0,0.12,1.0141151,3.0423453,1.1598006,0.60846907,-112.15203,40.44082,8.024653045071188e-06,0.0159213474317198,0.0025837062010013,0.0417120640211314,1715.24,2,0.06,0.02018,0,0.12,11.334925,34.004776,0.39983812,6.800955,-112.05215,40.379185,0.0008886616906388,0.3769436945566747,0.1146006042335916
09081600,0.533727521270973,2729.56,1,0.06,0.10142,0,0.12,4.9756274,14.926883,0.57495785,2.9853764,-107.28424,39.208153,0.0007495171071182,0.1836674096767874,0.0336700651643084,0.5298189744486499,2071.0,3,0.055,0.00021,0,0.11,20.825916,62.477745,0.3057256,12.495549,-107.23496,39.247173,2.0660054057998822e-06,0.0079638658200288,0.0014471754745031
02327100,0.0183983517856678,24.07,1,0.06,0.00125,0,0.12,5.818232,17.454695,0.53661287,3.4909391,-84.61106,30.2655,0.0012078188382665,0.2847761953420858,0.038677022052406,0.0036786807806378,1.12,2,0.06,5e-05,0,0.12,17.229635,51.688908,0.33239385,10.337782,-84.50707,30.08303,0.000790408263662,0.1768058562970903,0.0466503962916197
05412500,0.5261246312152538,330.26,1,0.06,0.03486,0,0.12,2.8846571,8.653972,0.73128414,1.7307943,-91.25198,42.69337,0.0001797312996247,0.0806578582317917,0.0214943230675201,0.5252445326436269,195.1,6,0.05,1e-05,0,0.1,41.114056,123.34216,0.22647192,24.668432,-91.23847,42.73109,0.0010577763658855,0.2171921475047117,0.0704978282783641
03300400,0.4887911856375703,170.78,4,0.055,1e-05,0,0.11,22.490501,67.471504,0.29552802,13.494301,-85.23903,37.863182,0.0002056849042655,0.0817356468228302,0.0294356409630492,0.4877103543322209,167.77,5,0.05,0.00253,0,0.1,26.674671,80.02401,0.27409905,16.004803,-85.30045,37.828117,9.219735137715358e-05,0.0530217209909369,0.0129659695219674
01169000,0.0462871054116177,481.03,1,0.06,0.10827,0,0.12,2.3150952,6.9452853,0.80580455,1.389057,-72.76697,42.65806,9.406802636418146e-05,0.0563931712501758,0.0131897513532941,0.0439660850386098,140.81,4,0.055,1e-05,0,0.11,15.666306,50.0,0.34663928,9.399783,-72.73471,42.63472,1.0865374695348305e-05,0.0223989054751096,0.0030852601861941
07060710,0.2514363088403833,158.42,4,0.055,0.00126,0,0.11,11.057425,50.0,0.40423444,6.6344547,-92.24752,36.02239,0.0001251666115716,0.0660247691033701,0.0120126126617553,0.2505528163280885,134.44,4,0.055,0.0022,0,0.11,13.649847,50.0,0.36836404,8.189908,-92.1985,35.989616,0.0002740744256215,0.107995855915201,0.0318977275005251
09035900,0.5558032387139211,3314.42,1,0.06,0.2724,0,0.12,3.2041106,9.612331,0.6981724,1.9224664,-106.04437,39.75216,0.0002341777244897,0.0905255476199985,0.0210426118629068,0.5547815981187991,2717.33,3,0.055,0.00778,0,0.11,14.452062,43.356182,0.35919905,8.671237,-106.03554,39.8052,7.733515145593032e-05,0.0747886649007168,0.0154570918395567
05056000,0.2843932324927588,462.38,1,0.06,0.01028,0,0.12,7.229845,21.689535,0.48757496,4.337907,-98.812035,47.752003,0.0029268894537248,0.3875297173496726,0.0468082498550603,0.2722779386268279,420.72,4,0.055,0.00075,0,0.11,42.032722,126.09816,0.22427471,25.219633,-98.657394,47.79778,0.0003019786507963,0.1065055654108334,0.0360587225708486
10172700,0.0282844988982488,2025.8,1,0.06,0.05978,0,0.12,3.3192825,9.957848,0.6873793,1.9915695,-112.39046,39.95606,6.924719840905325e-06,0.014241554235917,0.0024498412243075,0.0269673807832741,1856.31,3,0.055,0.02064,0,0.11,10.454142,31.362425,0.41436478,6.2724853,-112.39338,39.99725,5.419748359441296e-05,0.0398170219780032,0.0078087552989298
03346000,0.4468524791815726,181.47,1,0.06,0.00258,0,0.12,6.572347,19.717043,0.50852215,3.9434085,-87.8789,39.243076,0.0019240205442263,0.2991212341445859,0.0734186156360641,0.4369238186956283,139.85,4,0.055,3e-05,0,0.11,24.072214,72.216644,0.28679827,14.443329,-87.95153,38.979324,0.0015089869074513,0.2733112606039549,0.0668098956056752
03180500,0.6567905358374772,876.93,1,0.06,0.01304,0,0.12,2.8574343,8.572303,0.73434967,1.7144606,-79.77883,38.53454,0.0001643892052072,0.0820745801470129,0.0119002301039694,0.655746380513973,818.62,4,0.055,0.00275,0,0.11,17.90494,53.714817,0.32680357,10.742964,-79.84176,38.528812,0.000221755359751,0.0795806340364456,0.0190025601415007
09047700,0.5611391172691169,3249.92,2,0.06,0.09262,0,0.12,5.7203155,17.160946,0.5406461,3.4321892,-105.920135,39.63423,0.0004262466728258,0.1172667124499879,0.0241387511904563,0.5592573840337656,2805.73,3,0.055,0.02313,0,0.11,14.574498,43.723495,0.35786465,8.744699,-105.98317,39.601177,6.219342730335824e-05,0.0485585774450875,0.0072915895838394
02082950,0.033657273796661,60.61,1,0.06,0.01229,0,0.12,2.7371917,8.2115755,0.74841094,1.642315,-77.86114,36.239433,2.8242094772456716e-05,0.0288955978520663,0.0028771260349604,0.0322657144393325,38.62,4,0.055,0.00115,0,0.11,19.698158,59.094475,0.3133277,11.818895,-77.88776,36.176052,0.0001475872834771,0.0724391681167923,0.0199896018149374
02108000,0.0309998096090299,9.53,3,0.055,0.00142,0,0.11,14.155808,42.467426,0.36249632,8.493485,-77.8555,34.84606,5.348865303127753e-05,0.0436983422942444,0.0070907375376318,0.0307127983347109,7.94,5,0.05,0.00129,0,0.1,29.76382,89.291466,0.2611633,17.858292,-77.83304,34.826233,7.892687808972671e-06,0.0130691092673436,0.0035160544809607
11383500,0.0687615848998498,429.4,4,0.055,0.01352,0,0.11,19.797249,59.391747,0.31263483,11.878349,-121.77576,40.061245,0.0009973930186641,0.2033693029416259,0.0450383574884246,0.0636779455990095,150.55,4,0.055,0.0068,0,0.11,20.763485,62.29045,0.3061308,12.458091,-121.95445,40.01168,7.538699032275348e-05,0.065638019866707,0.002986683269179
04045500,0.3028585023427836,216.8,3,0.055,0.0007,0,0.11,7.597089,30.0,0.4770326,4.5582533,-85.28681,46.556747,1.8265413087243935e-05,0.0220186332476686,0.0061459910877282,0.3024064142072772,216.18,5,0.05,0.00368,0,0.1,32.14016,96.42048,0.25246128,19.284096,-85.26307,46.574604,0.0001799906725003,0.1026322179088916,0.0056155362881313
05057000,0.2428453973203936,400.96,1,0.06,0.01485,0,0.12,5.541703,16.62511,0.5482656,3.325022,-98.001915,47.4555,1.1056899242283823e-05,0.0184258730467322,0.0038669972069657,0.2417958394878604,390.53,4,0.055,1e-05,0,0.11,47.445564,142.33669,0.21260372,28.467339,-98.03305,47.428486,4.731726217761263e-05,0.0336319762070491,0.0145594841677513
05444000,0.4924678442062466,206.95,4,0.055,4e-05,0,0.11,16.711754,50.13526,0.3368995,10.027052,-89.68688,41.92713,9.349161621654958e-05,0.0517165819690774,0.0181785205353298,0.491918943179691,202.12,5,0.05,1e-05,0,0.1,18.36984,70.0,0.32312858,11.021904,-89.700714,41.88945,5.867814553975742e-05,0.0448944832955657,0.015536566968723
02221525,0.0816994303155992,139.55,2,0.06,0.00593,0,0.12,5.054182,15.162546,0.57099813,3.032509,-83.5272,33.243603,0.0002292609081102,0.1066250867323749,0.0097581100074793,0.0805318005004187,117.02,5,0.05,1e-05,0,0.1,20.16851,70.0,0.31008267,12.101107,-83.478134,33.250774,3.86634593226661e-05,0.0428098981510083,0.0058106540135728
04124000,0.280950383532978,357.55,1,0.06,0.02351,0,0.12,6.843144,20.52943,0.49954402,4.1058865,-85.60127,44.37867,0.0023432550875677,0.3099473807681141,0.0168407000477294,0.2750057131580364,249.98,4,0.055,1e-05,0,0.11,33.76711,101.30132,0.24702072,20.260265,-85.705826,44.43771,0.0001079374689402,0.0587232415997269,0.0139699263687594
09066200,0.545504091041355,2781.6,3,0.055,0.03794,0,0.11,8.904731,30.0,0.44475266,5.342839,-106.27228,39.6027,0.0003295736581904,0.1376394457957343,0.0099944744873736,0.5434495217211159,2534.44,3,0.055,0.00811,0,0.11,13.504868,40.514603,0.37010348,8.102921,-106.347725,39.642082,0.0011021798454586,0.1774936198742571,0.0528975700024383
01596500,0.1077001883196472,611.63,2,0.06,0.03609,0,0.12,4.530879,13.592637,0.5992067,2.7185276,-79.082695,39.60997,0.0001674541266814,0.0743643740723385,0.0182833307031971,0.1064815510194205,475.03,3,0.055,0.00714,0,0.11,13.165557,39.49667,0.37428176,7.899334,-79.122475,39.55179,0.0006892612591136,0.1430860299752376,0.032816075900148
08194200,0.0698691792752495,120.62,1,0.06,0.00428,0,0.12,4.791997,14.375991,0.5845761,2.8751981,-98.97323,27.890837,0.0001248770720636,0.0822059096937761,0.0062805963206897,0.0665430571972755,90.36,4,0.055,0.00092,0,0.11,27.62817,82.884514,0.2698847,16.576902,-98.94252,27.9915,0.000771517126657,0.2305348087998298,0.0226925823505699
05414000,0.5227282778759381,306.51,1,0.06,0.01677,0,0.12,3.7529771,11.258932,0.6511301,2.2517862,-90.56446,42.77572,0.0003902463675214,0.1261908149995153,0.0322991359950073,0.5209849623106056,197.58,4,0.055,0.00289,0,0.11,18.288229,54.86469,0.32376394,10.972938,-90.63565,42.726887,0.0001826054584146,0.0899359707376673,0.0126238871488787
08196000,0.0996635131953533,499.02,1,0.06,0.02628,0,0.12,3.023221,9.069663,0.71630317,1.8139327,-99.77057,29.539059,0.0001748243475787,0.0793685238444292,0.0241425395117819,0.0990331645025292,411.59,4,0.055,0.00413,0,0.11,17.562973,52.68892,0.32959569,10.537784,-99.78093,29.491064,0.0004128799766543,0.1433821858208097,0.0202234826064639
05408000,0.54712651162744,306.6,1,0.06,0.02395,0,0.12,3.2823205,9.846961,0.69078356,1.9693922,-90.61046,43.610374,0.0002667050253956,0.1116627444994416,0.0308716816370824,0.5458265996781766,241.05,5,0.05,0.00244,0,0.1,22.844404,70.0,0.29349938,13.706643,-90.64088,43.56755,3.750210701514047e-05,0.0414988741344623,0.0084358287182536
08198500,0.0965961063999095,345.92,1,0.06,0.00967,0,0.12,4.1372766,12.41183,0.623719,2.482366,-99.444664,29.418242,0.0004393653284482,0.1079372381637871,0.0320508053904053,0.090695432420923,248.18,4,0.055,0.00153,0,0.11,24.548502,73.6455,0.28432995,14.7291,-99.466064,29.226309,0.0020809624184593,0.4263557353583406,0.0805628741918491
08195000,0.1003400922035093,420.57,3,0.055,0.00528,0,0.11,10.430251,31.290752,0.41478327,6.2581506,-99.69604,29.540962,0.000869333840464,0.1747522432566832,0.0565320793863558,0.0986495566328464,368.68,4,0.055,0.00275,0,0.11,25.914474,77.74342,0.27761775,15.548684,-99.695625,29.460663,0.0021585458646458,0.3413217866150872,0.0790809298334702
09107000,0.529604947085507,3228.69,1,0.06,0.08221,0,0.12,3.294036,9.882108,0.68969864,1.9764215,-106.52605,38.90427,0.0002510710988218,0.1642427848412206,0.0346800265713955,0.5283877070402386,2845.59,4,0.055,2e-05,0,0.11,17.568377,52.70513,0.32955095,10.541026,-106.56997,38.858044,0.0001047018304852,0.0711512995498241,0.0051308053861144
08200000,0.0964675221130357,437.27,1,0.06,0.0141,0,0.12,4.1546187,12.463856,0.622569,2.4927711,-99.2917,29.626768,0.000445695482688,0.1409385772798115,0.033434268785256,0.0946144948183457,360.02,4,0.055,0.00259,0,0.11,16.167116,50.0,0.3418603,9.70027,-99.24999,29.561792,0.000257149223564,0.1128795745674027,0.0229441944098416
05393500,0.655446880665015,456.23,2,0.06,0.00377,0,0.12,7.42701,22.28103,0.4818216,4.456206,-90.0101,45.477943,0.0005254976664377,0.2124562557154012,0.0234638160486835,0.654540142326635,441.36,4,0.055,0.00087,0,0.11,16.527103,50.0,0.33855495,9.916262,-89.968094,45.44377,0.0007044862208758,0.1920006702886162,0.0313640644950996
10249300,0.0027993201761519,3157.63,1,0.06,0.14881,0,0.12,4.3968186,13.190456,0.6071994,2.6380913,-117.319214,38.84934,0.0005864843622229,0.1655841454436639,0.0555218833383388,0.0009576351386492,1891.84,3,0.055,0.04288,0,0.11,9.256078,30.0,0.43722406,5.5536466,-117.23807,38.89121,2.438882473168391e-05,0.0365031555080398,0.0084019006663395
05454000,0.4861398059235028,246.45,1,0.06,0.01094,0,0.12,3.8135266,11.44058,0.6465486,2.288116,-91.46249,41.72797,0.0004024269384036,0.1259080036421293,0.0304422921992242,0.4851007467681962,205.76,4,0.055,0.00156,0,0.11,10.516739,50.0,0.41327488,6.3100433,-91.50566,41.694183,0.0003805768841573,0.1143141230655889,0.0321258234973129
04115265,0.2993313799641594,254.51,2,0.06,0.00042,0,0.12,8.112248,24.336744,0.46342257,4.8673487,-85.04648,43.25384,2.962922793133964e-05,0.0392248936318241,0.0043926186191974,0.2983898064485371,241.11,3,0.055,0.00088,0,0.11,13.771347,41.31404,0.3669267,8.262809,-84.96819,43.248974,0.0016398224682503,0.3853179015786244,0.0289306454180007
06404000,0.9173477483009644,1379.15,1,0.06,0.13336,0,0.12,3.6804104,11.041231,0.6567632,2.2082462,-103.42003,43.907616,9.821989396115848e-05,0.0615920967537688,0.0012604531400408,0.9156855626961512,1159.98,3,0.055,0.01339,0,0.11,13.521236,40.56371,0.36990574,8.112742,-103.33451,43.869286,2.4688591832597617e-05,0.0278765963650823,0.0063313987425328
10316500,0.198855829855438,2970.28,1,0.06,0.09792,0,0.12,4.8064566,14.41937,0.58379954,2.883874,-115.377365,40.602474,0.0007097479412888,0.1510418972746152,0.0370149992445106,0.1947862870490399,1918.04,2,0.06,0.03418,0,0.12,10.080335,30.241005,0.4210749,6.048201,-115.47613,40.691868,8.245955190358685e-06,0.0205054952528709,0.0016977388347328
05592050,0.4272559626989452,193.95,1,0.06,0.00534,0,0.12,3.3143454,9.943036,0.68783087,1.9886073,-88.88361,39.43931,0.000257554550833,0.0954942036428061,0.0306811617698109,0.425946547385283,168.61,4,0.055,0.00053,0,0.11,16.718115,50.154343,0.33684295,10.030869,-88.87008,39.37496,0.0003644565895988,0.121865193593432,0.0241505288314832
08202700,0.0887041120837802,344.53,1,0.06,0.00446,0,0.12,5.6367226,16.910168,0.5441688,3.3820336,-99.33278,29.442482,0.0010913052010513,0.2057333757801124,0.0746268490194865,0.0856192196939537,269.13,3,0.055,0.0012,0,0.11,19.38798,58.16394,0.3155294,11.632788,-99.29648,29.339846,0.0006572717831856,0.1476873160186551,0.0394212808460521
07301410,0.4035978514142771,705.01,1,0.06,0.00365,0,0.12,9.587007,28.761019,0.4305003,5.752204,-100.11774,35.50979,0.0001875112573496,0.1016054748059418,0.0089354901975572,0.4025547509811406,671.78,3,0.055,0.00125,0,0.11,24.113564,72.34069,0.2865812,14.468139,-100.090225,35.480682,1.6357399946228577e-05,0.0224530955272939,0.0069214158893853
10173450,0.1402001954631496,2463.33,1,0.06,0.05415,0,0.12,3.792706,11.3781185,0.6481121,2.2756236,-112.57159,37.63346,0.0003735323750442,0.1120772680272728,0.0313206122768894,0.1383975906821411,2220.8,4,0.055,0.00743,0,0.11,16.401348,50.0,0.33969772,9.840809,-112.50576,37.62396,0.0002022847465723,0.0790851722050225,0.0123492326139155
06289000,1.220983803245055,2107.28,1,0.06,0.15835,0,0.12,3.111796,9.335388,0.7072354,1.8670776,-107.7137,44.994415,0.0002333137716536,0.1365994394802662,0.0237243803292664,1.219189689256695,1311.25,4,0.055,0.00956,0,0.11,20.24206,60.726177,0.30958512,12.145236,-107.59507,45.022217,0.0010316274127537,0.1954945151558589,0.0396445259222823
08178880,0.0726731201701801,408.12,1,0.06,0.00709,0,0.12,4.495353,13.486059,0.60129124,2.697212,-99.065125,29.775986,6.515575460917137e-05,0.0661715637930184,0.003446038750308,0.0715232180671606,359.28,4,0.055,0.00222,0,0.11,25.753687,77.261055,0.2783811,15.452211,-99.03866,29.717842,0.000260384836074,0.1279814586127556,0.0282334390533109
02092500,0.0208423092777046,12.25,1,0.06,0.00569,0,0.12,2.338836,7.0165076,0.80218565,1.4033015,-77.47577,35.02047,8.720404267132778e-05,0.0547167183977011,0.0193111190349778,0.0193878619555279,7.36,4,0.055,0.00017,0,0.11,19.632257,58.89677,0.31379128,11.779354,-77.439156,35.07174,0.0003878641952255,0.1244234421353397,0.0482560349195271
08079600,0.4064541163917348,682.32,1,0.06,1e-05,0,0.12,0.9931743,2.979523,1.1705264,0.5959046,-101.21309,33.029625,6.862307354548426e-06,0.0165779340009061,0.00614169091543,0.4061015269809808,681.56,3,0.055,0.00164,0,0.11,26.93498,80.80494,0.27292722,16.160988,-101.180954,33.039707,0.0003344600003665,0.1096853553076063,0.0312345678422886
02231342,0.1490686153167499,20.93,1,0.06,0.0009,0,0.12,6.0887427,18.266228,0.5259613,3.6532457,-80.84728,27.583591,0.0013457628309009,0.3014765161236984,0.0673347361735981,0.1472490492511729,10.32,3,0.055,0.00045,0,0.11,13.528896,40.58669,0.36981332,8.117338,-80.79424,27.572691,0.0002224825085134,0.1187177053765038,0.0082759393894463
05592575,0.4163125401987282,163.52,2,0.06,0.00221,0,0.12,6.092031,18.276093,0.52583605,3.6552186,-88.90379,38.966633,6.117673948128977e-05,0.0444431482152331,0.0102681268468519,0.4152993240965714,151.33,3,0.055,0.00058,0,0.11,12.477426,37.432278,0.38325194,7.486455,-88.97409,38.924885,0.000374905021632,0.1425722646453266,0.0271584853260564
09066300,0.5437588861158679,3317.47,1,0.06,0.33885,0,0.12,2.9547431,8.86423,0.7235802,1.772846,-106.32062,39.666386,0.0001843110923501,0.0729582210998544,0.0190164988127737,0.5420892871278629,2475.61,3,0.055,0.01094,0,0.11,14.764929,44.294785,0.35582098,8.858957,-106.38988,39.641735,0.0002746985628969,0.1243734731525655,0.0119787948730729
02235200,0.0818778719363757,10.35,1,0.06,1e-05,0,0.12,8.859195,26.577583,0.44575974,5.315517,-81.48008,28.959139,0.0041075033565207,0.4839712474118766,0.0131541724699259,0.0673148778682602,6.51,3,0.055,0.0006,0,0.11,17.406816,52.22045,0.3308969,10.444091,-81.4867,28.84711,0.0007565007057483,0.2133171371827107,0.0471450753447671
07299670,0.3401872491172283,480.5,1,0.06,0.0036,0,0.12,7.457774,22.373323,0.4809437,4.4746647,-99.78402,34.302227,0.0026181364769846,0.3260074690010143,0.0921921908738763,0.3351008777901855,435.83,4,0.055,0.00085,0,0.11,24.332626,72.99788,0.28544006,14.599576,-99.71385,34.345196,0.0021644880633053,0.3194262417023885,0.0795929215027502
03049800,0.6561457479346389,314.54,1,0.06,0.02515,0,0.12,3.200146,9.600438,0.69855386,1.9200876,-79.98836,40.572742,0.0002361304300744,0.091686352955751,0.0216253906740997,0.6545584948284254,227.55,3,0.055,0.00023,0,0.11,13.53491,40.604733,0.3697408,8.120946,-79.94723,40.50802,7.296106113045398e-05,0.0575904887254763,0.0145250641438592
10329500,0.1824396939922326,1930.28,1,0.06,0.09228,0,0.12,1.7106942,5.1320825,0.9208709,1.0264165,-117.44171,41.589626,3.799922166483665e-05,0.03686225333619,0.0053408842658963,0.1814737288276986,1419.0,5,0.05,0.02582,0,0.1,19.60119,70.0,0.3140106,11.760715,-117.42303,41.529137,0.0001391303589348,0.0816037052925404,0.0039121542594551
05584500,0.4489497835112511,155.31,1,0.06,1e-05,0,0.12,2.0162418,6.0487256,0.85646945,1.2097452,-90.91386,40.371197,6.050346940144433e-05,0.0566927043285561,0.0118631768768439,0.4479134139970359,154.73,5,0.05,7e-05,0,0.1,30.678509,92.03553,0.25769892,18.407106,-90.87687,40.32928,0.0004498047946942,0.1617490823005025,0.0242354337915065
