basin,std_obs,NSE,NNSE,MSE,RMSE,MAE,KGE,Pearson-r,low_var_flag,neg_basin_flag
01440400,0.004913631052003247,-13.957482699431239,0.06266652571935061,0.0003611300237973065,0.01900342137082969,0.01640627513637991,-1.1280572436834957,0.13118606116534529,True,True
01639500,0.003158695759501513,-14.848037777412442,0.05935409293423261,0.0001581215607833216,0.012574639588605377,0.012300958023108943,-15.88000974598329,0.6749423145022774,True,True
02018000,0.009081858483330133,-0.9238870998367112,0.34201046957519204,0.00015868250333281756,0.012596924360049859,0.008806864616691926,-3.4013048017772967,0.4613607251893834,True,True
02027500,0.007379417200983796,-7.295386646352725,0.10758024792786589,0.00045173190142189473,0.021253985542055275,0.012152890065296075,-1.1245322407241023,0.42785246569539453,True,True
02046000,0.007869146876476702,-2.5770966494761796,0.21847910948405336,0.00022150624623105156,0.014883085910894002,0.008086467119244855,-0.46862785968392795,0.39427936534472513,True,True
02051500,0.003507168582574639,-12.28730852805057,0.06999218908422669,0.00016343697046313158,0.012784246965039887,0.011844360253832092,-103.54704674215982,0.1048861309031058,True,True
02350900,0.0034229227012889515,-42.70645655806998,0.022368133754932757,0.0005120823197060699,0.022629235950558955,0.019019581854055948,-3.2273653484477753,0.20595245657534197,True,True
03050000,0.002994581226053965,-11.764766466603506,0.07264925288970434,0.00011446825670894848,0.010698983910117282,0.010009760669132407,-76.7794018337389,0.29773589064325146,True,True
03170000,0.006969486363157027,-6.828675130891676,0.11326727795215662,0.0003802680316537726,0.01950046234461564,0.016569184113642433,-0.908712517386234,0.054254701555078805,True,True
03182500,0.007721964733142669,-30.24701683806065,0.031010620455896427,0.001863220222186158,0.043165034717768475,0.023685067171425985,-3.5797241355132288,0.1883311800433982,True,True
03473000,0.003954152466219242,-7.836600128210243,0.10166114175284147,0.00013816308596953185,0.011754279474707578,0.010273629988055083,-3.6209623570970315,0.20232333562920984,True,True
04185000,0.004113600955135873,-6.101691252887067,0.1234310181400268,0.00012017277990413055,0.0109623346009931,0.009625197072451023,-26.184737226587742,0.21033630872628506,True,True
06450500,0.009295271017210043,-1.843578442554112,0.2601742139378547,0.0002456910445448299,0.015674534906810787,0.012812752715742495,-34.0943508404352,0.19025235007476193,True,True
06479215,0.004009234191737546,-11.219758632666831,0.07564434629910254,0.0001964198968587224,0.014014988293206755,0.013255343590672512,-6.297718302989124,0.09502840225428345,True,True
06847900,0.0006585957047581847,-442.56152619592535,0.0022494074297362476,0.0001923940589645812,0.013870618550179412,0.013625280731759426,-1803.7735061685755,0.19687500993097226,True,True
06853800,0.0010793832866711612,-166.58834431339454,0.005931608167057305,0.00019525186398100807,0.01397325531080743,0.013520858098371967,-371.11005767955544,0.259835258397925,True,True
07060710,0.005326617297994051,-33.81843934296747,0.02791858099748107,0.0009878984207533025,0.03143085141629642,0.014282103807705181,-4.025272932229712,0.12139420667847803,True,True
07066000,0.00951997865314685,-2.1672408086056514,0.23996693398061572,0.0002870470140754077,0.01694246186583897,0.015149824548457357,-1.9014792251898367,0.5579656632393291,True,True
07142300,0.0011144852843092954,-939.0323515873588,0.0010626627217578365,0.0011675929851825487,0.034170059777275025,0.016822258195219375,-808.5928393238548,0.04983945695499072,True,True
07151500,0.0029824609549760836,-20.116043329581853,0.04521604452919595,0.0001878287542352656,0.013705063087606186,0.012842140049920512,-57.29502897678111,0.6432985430103044,True,True
08189500,0.0026116920965102318,-30.35273797095296,0.030909285047151906,0.0002138550068021991,0.014623782233136512,0.010904981400496987,-663.5797884861058,0.05813863548515995,True,True
09210500,0.007372699947688351,-5.27330805498965,0.13748902046215103,0.0003409963522995006,0.018466086545326832,0.016804113073416727,-3.461438117339081,0.05995954074860706,True,True
09430500,0.004059572069940112,-6.680435216152274,0.11520159705117461,0.0001265745354199323,0.011250534894836437,0.010229960907549423,-146.11243164648317,0.02936788300941263,True,True
09505800,0.008412299649485325,-2.307221735932047,0.23216821916961475,0.00023404145083287813,0.015298413343640514,0.012672722475554192,-61.465714713375945,0.12185802354561304,True,True
11274500,0.004484247175661149,-21.598535343138163,0.042375511253530986,0.0004544220317402362,0.021317176917693303,0.016811967571793915,-15.438781742171066,0.1514097348386977,True,True
13083000,0.008535199001118286,-1.6155832448634988,0.27658054932649007,0.0001905442506682586,0.013803776681338285,0.010622463658246206,-1.739009019679258,0.18880813701452615,True,True
