gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
07184000,0.3643430173302344,255.0,1,0.06,0.00255,0,0.12,3.315581,9.946743,0.68771774,1.9893486,-95.01995,37.278038,0.0002503548458174,0.0914452903868196,0.0203046185875493,0.3640926624844169,250.26,3,0.055,1e-05,0,0.11,20.369272,61.107815,0.30873063,12.221563,-95.03011,37.2667,0.0001228768949892,0.0716480973567495,0.0345815822317262
12114500,0.0399925214072663,998.22,1,0.06,0.08018,0,0.12,5.30327,15.90981,0.559007,3.181962,-121.557495,47.320637,0.001166973647044,0.2137964504675867,0.0552865121064146,0.0388255477602223,574.05,3,0.055,0.01353,0,0.11,11.052615,33.157845,0.40431204,6.631569,-121.56884,47.348885,0.0010915178323794,0.1976630124297481,0.0459578651144351
14305500,0.0104790410632828,36.47,5,0.05,0.00068,0,0.1,20.545706,70.0,0.30755818,12.327423,-123.88636,44.714855,6.521216694608392e-05,0.0577560886011458,0.0106994799752943,0.0104138288963367,35.88,5,0.05,1e-05,0,0.1,20.640581,70.0,0.30693367,12.384349,-123.91202,44.718723,0.0006306395248127,0.1507750777422812,0.0466435354548223
08025500,0.0597583818425026,46.85,4,0.055,0.00081,0,0.11,18.434767,55.304302,0.322626,11.060861,-93.51264,31.311962,0.0004342404505497,0.1605416364168333,0.0222743010155662,0.0593241413919528,44.99,4,0.055,0.00138,0,0.11,19.223026,57.66908,0.31672105,11.533815,-93.51781,31.301744,6.445811185116135e-05,0.0481138394092687,0.0114491761961139
02298123,0.0130226952653898,8.65,4,0.055,2e-05,0,0.11,21.391632,64.1749,0.30213192,12.834979,-81.78349,27.051922,0.0007534179898381,0.1999511514208222,0.0129977494632106,0.0122692772755517,8.62,4,0.055,0.00157,0,0.11,21.432262,64.29678,0.30187908,12.859358,-81.79268,27.050005,0.0003019364484028,0.1324619027503005,0.0101370655035265
01532000,0.086321674734227,244.68,5,0.05,0.00433,0,0.1,20.956984,70.0,0.30488056,12.57419,-76.48622,41.70816,0.0006001752879429,0.1259785577286093,0.0379086925472072,0.0857214994462841,230.08,5,0.05,0.00334,0,0.1,22.525162,70.0,0.29532734,13.515097,-76.465836,41.722546,0.000591657339371,0.1402116768643917,0.0329855538151532
07145700,0.3917137330835051,356.62,4,0.055,0.00106,0,0.11,18.716825,56.15048,0.3204719,11.230096,-97.40194,37.24636,0.0001742091843568,0.0866824685933122,0.0190588188867594,0.3915395238991483,354.66,4,0.055,0.00052,0,0.11,18.73843,56.21529,0.32030886,11.243058,-97.39578,37.240555,4.798159239437651e-05,0.036305151444783,0.0103991098951968
09035900,0.5549167423775528,2748.43,2,0.06,0.01822,0,0.12,10.439545,31.318634,0.4146203,6.2637267,-106.030594,39.795433,0.0001351442587537,0.0791447231806969,0.0161557540243326,0.5547815981187991,2717.33,3,0.055,0.00778,0,0.11,14.452062,43.356182,0.35919905,8.671237,-106.03554,39.8052,7.733515145593032e-05,0.0747886649007168,0.0154570918395567
10244950,0.0448305525627911,2258.95,3,0.055,0.0403,0,0.11,7.6617665,30.0,0.47525182,4.5970597,-114.69133,39.19881,8.652795499974829e-05,0.0527010419739592,0.0104107765805644,0.0447440246077914,2217.16,3,0.055,0.0283,0,0.11,7.9800415,30.0,0.4667942,4.788025,-114.69613,39.19342,3.744168894879837e-05,0.0400796126415189,0.0055558225952752
04122200,0.2576952847049439,181.76,1,0.06,1e-05,0,0.12,9.901664,29.70499,0.42441028,5.940998,-86.23059,43.452934,0.0018173875683208,0.4071277839276495,0.0307024786049871,0.255877897136623,181.76,4,0.055,0.00075,0,0.11,26.521563,79.56469,0.27479604,15.912937,-86.24917,43.456406,0.0004034388865075,0.1329570200803463,0.0340980949124678
02137727,0.1254757337247406,426.09,1,0.06,0.01391,0,0.12,3.3356376,10.006912,0.6858904,2.0013826,-82.07108,35.695385,0.0002497741040527,0.1194058897785828,0.0374527343116818,0.1252259596206879,377.38,4,0.055,1e-05,0,0.11,17.546919,52.64076,0.3297287,10.5281515,-82.05595,35.686737,1.2545512366354674e-06,0.0056454134435055,0.00062430569434
07315700,0.2555130941216786,228.77,4,0.055,0.00093,0,0.11,29.266983,87.80095,0.26311007,17.56019,-97.5651,34.00316,0.0003710829258549,0.1189586325748661,0.0349830428371368,0.2551420111958237,225.64,4,0.055,1e-05,0,0.11,29.270641,87.81192,0.26309556,17.562384,-97.55187,33.996407,5.348414391634204e-05,0.0559193992457047,0.0147162129342779
14187000,0.0977937702552658,228.75,3,0.055,0.00896,0,0.11,13.037338,39.112015,0.37590125,7.8224034,-122.63104,44.376907,0.0004660846028195,0.1089051054219328,0.031931198642809,0.0973276856524462,203.47,3,0.055,0.00808,0,0.11,13.837729,41.513187,0.36614907,8.302638,-122.65966,44.396973,0.001049774854485,0.2093544131913084,0.0528981154427041
01549500,0.0697476252561644,329.33,3,0.055,0.0069,0,0.11,11.629807,34.88942,0.3953333,6.9778843,-77.22679,41.474068,0.0004646814652022,0.1215533862419916,0.026701955523865,0.0692829437909621,312.68,3,0.055,0.00649,0,0.11,13.465864,40.39759,0.37057602,8.079518,-77.24502,41.4731,0.0001844121816779,0.081313248948551,0.0146209630820339
05593900,0.4125739435973874,178.33,3,0.055,0.00132,0,0.11,13.272075,39.816223,0.37295353,7.9632444,-89.35051,39.149628,0.0001182582644394,0.0667878443034335,0.012301888165483,0.412455685332948,176.65,3,0.055,0.00125,0,0.11,13.477185,40.431557,0.37043867,8.086311,-89.357315,39.138733,0.0004599311235556,0.146269255965158,0.02566138470217
11528700,0.0285163394133923,735.42,3,0.055,0.07166,0,0.11,9.278919,30.0,0.4367489,5.5673513,-123.47413,40.66685,0.0009895820880538,0.198837432965506,0.0532243199316567,0.0275267573253385,376.68,5,0.05,0.00494,0,0.1,32.529964,97.58989,0.25112212,19.517977,-123.49918,40.665077,0.0001312146668294,0.0624105966511451,0.0132718038915623
02212600,0.1072494573062621,114.49,2,0.06,0.01058,0,0.12,3.23333,10.0,0.69538176,1.939998,-83.72475,33.086384,4.259054704730879e-06,0.0106619652046733,0.0027742984130746,0.1072451982515574,111.75,4,0.055,0.00058,0,0.11,14.714346,50.0,0.3563601,8.828608,-83.7258,33.079548,0.0005063385421218,0.1489311174242514,0.0358627997791329
06440200,0.8440752733299411,710.94,3,0.055,0.00929,0,0.11,5.8877664,30.0,0.5338077,3.5326598,-101.75762,43.969086,0.000169672915635,0.0800176133630974,0.0288874994071148,0.8439056004143061,686.58,5,0.05,0.00016,0,0.1,22.234331,70.0,0.2970254,13.340598,-101.76985,43.969017,1.2919935532468205e-05,0.0191200342434672,0.0050807130557996
03504000,0.5542566215055864,939.94,4,0.055,0.00349,0,0.11,12.925171,50.0,0.37733698,7.7551026,-83.61992,35.125828,2.4208308310418583e-05,0.0297231551630221,0.0047493282598002,0.554232413197276,938.13,4,0.055,0.00094,0,0.11,13.091811,50.0,0.37521043,7.8550863,-83.62299,35.128563,3.266491948698543e-05,0.0289385426656197,0.0089353960492609
12082500,0.0277507707962481,456.07,4,0.055,0.01146,0,0.11,18.069046,54.20714,0.32549074,10.841428,-122.09172,46.75157,0.0019619532654482,0.2580783158069538,0.0423239126472639,0.0257888175307999,417.38,4,0.055,0.0132,0,0.11,18.104652,54.313953,0.3252082,10.862791,-122.11407,46.746727,0.0002467295542598,0.0948891927859467,0.0055903661328923
03291780,0.5050815747534768,188.66,2,0.06,0.00537,0,0.12,10.436967,31.310902,0.4146655,6.2621803,-85.2623,38.878548,0.0002051690727958,0.0808083783151916,0.0188180568510803,0.5048764056806809,179.23,3,0.055,0.00277,0,0.11,12.587334,37.762,0.38177195,7.5524,-85.255745,38.86141,0.0005431816311781,0.1404397641196438,0.0301051191537901
04221000,0.1219338507577308,521.45,1,0.06,0.0212,0,0.12,5.4014215,16.204264,0.5545026,3.2408528,-77.96604,42.115463,0.0005586677163636,0.1836727261160964,0.0332418858152758,0.1213751830413672,448.57,4,0.055,0.0004,0,0.11,23.354916,70.06475,0.2906515,14.01295,-77.96738,42.1349,0.0005895408069832,0.1773658493341815,0.0152903951526957
06224000,1.3592299726100503,1789.55,4,0.055,0.00336,0,0.11,19.975965,59.9279,0.31139776,11.9855795,-109.206024,43.175323,0.0003541477237669,0.1294690680252488,0.0074555791152036,1.3588758248862831,1787.2,4,0.055,0.00343,0,0.11,20.052053,60.156162,0.3108759,12.031232,-109.19399,43.17126,0.0006034895759399,0.186681245097084,0.0208580717051234
08158700,0.0958909450314397,272.72,3,0.055,0.00249,0,0.11,17.360355,52.081066,0.33128732,10.416213,-98.01096,30.080929,0.0003072172706366,0.111957313931268,0.0239368005362175,0.095583727760803,266.59,3,0.055,0.00204,0,0.11,17.592415,52.777245,0.32935223,10.555449,-97.97616,30.085697,0.0011959520333646,0.1900725015379319,0.0631184294102312
03439000,0.5866685075544245,669.72,4,0.055,0.00225,0,0.11,14.221782,50.0,0.3617535,8.53307,-82.82715,35.146572,0.000380737076534,0.1249003468714282,0.0301267198708711,0.5862877704778906,662.9,4,0.055,0.00251,0,0.11,14.312447,50.0,0.3607407,8.587468,-82.81553,35.13626,2.047315109774469e-05,0.0307279467153291,0.0049621844883361
01567500,0.036485858260704,234.11,1,0.06,0.02746,0,0.12,2.872197,8.6165905,0.7326821,1.7233181,-77.391174,40.377415,0.0001713234515164,0.0839789935979662,0.0195421224364975,0.0363145348091876,182.19,2,0.06,0.00411,0,0.12,8.782917,26.34875,0.44746357,5.26975,-77.38726,40.362595,0.0002260494404729,0.104082966846603,0.0198774172647967
05592050,0.4259483347666886,168.98,3,0.055,0.00255,0,0.11,7.057642,30.0,0.49278814,4.2345853,-88.87926,39.371037,1.787381405637402e-06,0.0075965265077703,0.0013241970701091,0.425946547385283,168.61,4,0.055,0.00053,0,0.11,16.718115,50.154343,0.33684295,10.030869,-88.87008,39.37496,0.0003644565895988,0.121865193593432,0.0241505288314832
05057200,0.2243113246921907,412.74,2,0.06,0.00868,0,0.12,8.301628,24.904886,0.45872846,4.980977,-98.12962,47.20638,0.0001855923358062,0.0766161395368986,0.0145096364475009,0.2241257323563845,401.83,4,0.055,1e-05,0,0.11,31.01301,93.039024,0.25646898,18.607805,-98.12139,47.20312,4.626458701485683e-05,0.0430598650946538,0.0058604890463286
07149000,0.4001209191246982,393.87,5,0.05,0.00029,0,0.1,33.90605,101.718155,0.24657361,20.34363,-98.46316,37.039165,0.0007890136817138,0.1979850791036714,0.0281621163813735,0.3993319054429843,393.07,5,0.05,0.0015,0,0.1,33.93333,101.79999,0.24648614,20.359999,-98.44334,37.025864,0.0005511877177715,0.1515348725727729,0.0448595801209023
07335700,0.189603450281362,273.46,4,0.055,1e-05,0,0.11,11.838814,50.0,0.39223883,7.103288,-94.61341,34.63811,0.0001506171000544,0.1076783517007857,0.0046856783378726,0.1894528331813075,273.46,4,0.055,1e-05,0,0.11,11.874314,50.0,0.39172104,7.1245885,-94.616974,34.636055,9.644522038536271e-06,0.0155507107992584,0.003667654297209
01613050,0.0836176245183423,210.54,2,0.06,0.00652,0,0.12,5.5533757,16.660128,0.5477569,3.3320255,-78.13174,39.89633,2.179891019832409e-06,0.0078528114562713,0.0018099249167489,0.0836154446273225,209.53,3,0.055,0.0048,0,0.11,8.636084,30.0,0.4508042,5.18165,-78.13716,39.891777,0.0001925844086509,0.1144507073706148,0.0159614287872291
01052500,0.0860666067461088,406.48,4,0.055,0.01289,0,0.11,18.648321,55.944965,0.32099077,11.1889925,-71.061745,44.878944,0.0001758855128267,0.0713965201003584,0.0220255190783817,0.0858907212332821,381.45,4,0.055,1e-05,0,0.11,18.65355,55.960648,0.32095107,11.19213,-71.052284,44.87235,3.720202528448457e-05,0.0415816560140403,0.0045106051167507
02465493,0.0593754276836882,51.66,1,0.06,0.00696,0,0.12,3.7249365,11.174809,0.653288,2.234962,-87.632965,32.971302,0.0002366414935312,0.1260916975743624,0.0154188997879206,0.059138786190157,40.96,3,0.055,0.00086,0,0.11,11.882337,35.64701,0.39160433,7.1294017,-87.67065,32.979115,0.001495056318237,0.2781439268908171,0.0861069373213582
12054000,0.0042700852876787,162.28,3,0.055,0.02031,0,0.11,14.224951,42.67485,0.36171794,8.53497,-123.0176,47.682858,0.0025814802698323,0.3126932982904432,0.0810630034898628,0.0016886050178463,25.99,3,0.055,0.00674,0,0.11,14.534687,43.60406,0.35829675,8.720812,-122.97166,47.664143,0.0012299552182567,0.2160980052348459,0.0275563681308945
01187300,0.0438655243845408,190.43,3,0.055,0.02494,0,0.11,9.476911,30.0,0.4326996,5.6861467,-72.93797,42.034462,8.699165062201242e-05,0.0493727629258323,0.0117421809979524,0.0437785327339188,161.32,3,0.055,1e-05,0,0.11,9.484089,30.0,0.43255508,5.6904535,-72.934456,42.03029,1.3111531087235686e-05,0.0262010105649571,0.0004410727639017
07373000,0.0484217741961893,26.99,4,0.055,0.00082,0,0.11,12.900795,50.0,0.37765136,7.740477,-92.41031,31.537254,0.000526552451761,0.15161976917356,0.0248653799366516,0.0478952217444283,24.92,4,0.055,0.00156,0,0.11,13.02159,50.0,0.37610176,7.8129544,-92.39922,31.529509,0.0001198265626879,0.0756935680891145,0.0092682916671004
02053800,0.0856215245415118,424.61,2,0.06,0.02332,0,0.12,4.9113503,14.734051,0.57826555,2.9468102,-80.242424,37.159008,0.0001153080539253,0.0847349922178914,0.0078063140054584,0.0855062164875864,404.72,5,0.05,0.00416,0,0.1,16.88893,70.0,0.33533564,10.133358,-80.238144,37.16375,2.839520007640744e-05,0.0303372962794021,0.0072289727459865
14216500,0.0544644165240585,344.93,4,0.055,0.0105,0,0.11,17.887024,53.66107,0.32694793,10.732214,-122.00178,46.07717,0.0002513268733415,0.0901782763660979,0.0283665213208266,0.0542130896507169,317.69,4,0.055,0.04,0,0.11,17.887087,53.66126,0.32694742,10.732251,-122.00643,46.06953,4.186342817712367e-07,0.0032024242164127,0.0003242113508145
12381400,0.8032135481547513,1296.76,2,0.06,0.01933,0,0.12,8.748175,26.244524,0.4482467,5.2489047,-113.82839,47.203224,0.0007686731834709,0.1747072437286832,0.0554322024024204,0.8024448749712803,1208.79,3,0.055,1e-05,0,0.11,14.594463,43.78339,0.35764858,8.756679,-113.855484,47.194344,8.363706395760306e-05,0.0537876386503988,0.0052228366779014
08101000,0.1268187841342093,297.35,1,0.06,0.01682,0,0.12,4.3690357,13.107106,0.60889983,2.6214213,-97.8661,31.300432,0.0005255836681993,0.129650433595384,0.0402490748706748,0.1262932004660099,229.2,4,0.055,0.00299,0,0.11,27.155838,81.467514,0.2719457,16.293503,-97.86558,31.279396,0.0005005379750308,0.165057233840459,0.0328914997425574
11253310,0.0011716139013946,267.15,1,0.06,0.03828,0,0.12,2.4781601,7.4344807,0.78196675,1.4868962,-120.4283,36.407616,0.0001051585200793,0.0634916842649592,0.0230715260359907,0.0010664553813152,188.36,4,0.055,0.00715,0,0.11,12.612867,50.0,0.3814308,7.56772,-120.41395,36.404537,5.967551815911713e-05,0.0448135900376497,0.0150968760560948
14306500,0.0053530056725137,18.74,5,0.05,0.00136,0,0.1,24.27829,72.83487,0.28572175,14.566974,-123.84727,44.392162,0.0005945375271896,0.1527253577601815,0.0532475969609477,0.004758468145324,12.31,5,0.05,0.00124,0,0.1,24.569496,73.70849,0.28422272,14.741698,-123.83811,44.39763,6.872626962395935e-05,0.045676812741471,0.0123594047341477
05495500,0.447222414223291,157.25,5,0.05,1e-05,0,0.1,24.689276,74.067825,0.28361356,14.813565,-91.340034,40.143707,5.849823994657762e-05,0.0520160324797124,0.0100956808137516,0.4471639159833445,157.25,5,0.05,1e-05,0,0.1,24.727947,74.18384,0.2834178,14.836768,-91.34434,40.138695,0.0001209819648479,0.0662152070153043,0.0168323185045608
10396000,0.047018879224292,1312.16,4,0.055,0.00483,0,0.11,20.64265,61.92795,0.30692008,12.385591,-118.86711,42.78726,0.0006905075683612,0.160618788806376,0.0422602099204816,0.0463283716559307,1292.2,4,0.055,0.00123,0,0.11,20.74547,62.236412,0.30624804,12.447283,-118.86824,42.804924,5.843598066573679e-05,0.053828217534427,0.0071120311337943
02297310,0.0094605182792989,13.65,1,0.06,0.00271,0,0.12,4.9216986,14.765096,0.5777288,2.9530191,-81.96887,27.182472,0.0004888303706263,0.1508227025765006,0.0374573168700704,0.0089716879086726,3.15,4,0.055,0.0015,0,0.11,21.196974,63.59092,0.30335286,12.7181835,-81.981384,27.171124,2.5406646522361966e-06,0.0080816400600907,0.0013995880378504
10348850,0.0644106047327044,1999.84,2,0.06,0.07129,0,0.12,6.8897357,20.669207,0.4980508,4.1338415,-119.84036,39.36033,0.0004082923620572,0.1666174619393644,0.0561038874776582,0.0640023123706471,1645.66,2,0.06,0.04124,0,0.12,8.936863,26.810587,0.44404647,5.362118,-119.79327,39.34927,0.0014213486624259,0.2855878991398417,0.052593990975236
06447500,0.8636183631167437,930.72,4,0.055,0.00028,0,0.11,23.546877,70.64063,0.28960377,14.128126,-101.633514,43.17047,7.651163145575117e-05,0.049351508753518,0.0149612195482017,0.8635418514852878,930.32,4,0.055,0.00032,0,0.11,23.565369,70.696106,0.28950348,14.139221,-101.633675,43.175816,2.0225620820393405e-05,0.0293628133872172,0.0048996376397449
05489000,0.4826063281099258,239.46,1,0.06,0.01833,0,0.12,2.6680093,8.004028,0.75691146,1.6008056,-92.89872,41.216103,0.0001396367591788,0.0772459862904697,0.0181774033294536,0.482466691350747,211.65,5,0.05,0.00036,0,0.1,25.277536,75.83261,0.2806825,15.166522,-92.9146,41.2297,0.0003384779669182,0.1049164780863814,0.0338379869694229
02082950,0.0332536582008142,39.34,4,0.055,0.00014,0,0.11,19.645548,58.93664,0.3136976,11.787328,-77.87054,36.197292,0.0009879437614817,0.1677951580094936,0.0486266104215363,0.0322657144393325,38.62,4,0.055,0.00115,0,0.11,19.698158,59.094475,0.3133277,11.818895,-77.88776,36.176052,0.0001475872834771,0.0724391681167923,0.0199896018149374
01669000,0.0139507592752656,3.78,3,0.055,0.00096,0,0.11,10.642592,31.927776,0.41111162,6.3855553,-76.89707,37.876972,0.0005914316053123,0.1474374095379048,0.0350516524149175,0.0133593276699533,0.64,3,0.055,0.00025,0,0.11,10.797006,32.391018,0.4085073,6.4782033,-76.872955,37.87977,0.0003372501913428,0.113930138701379,0.0223004426060279
02178400,0.1267971799774932,572.18,4,0.055,0.00234,0,0.11,13.46833,50.0,0.3705461,8.080998,-83.53712,34.890934,8.732793339566934e-05,0.0502902166133858,0.0189832043627755,0.1267098520440975,567.8,4,0.055,0.00015,0,0.11,13.492917,50.0,0.37024805,8.09575,-83.545425,34.886993,8.067443637308752e-05,0.0540625175716477,0.0052989047126261
07148400,0.402957278985477,397.85,5,0.05,0.00081,0,0.1,35.156155,105.46847,0.2426663,21.093693,-98.64025,36.81589,0.0022920907898275,0.2980992943362641,0.057720860678414,0.4006651881956495,393.47,5,0.05,0.00136,0,0.1,35.440876,106.322624,0.24180429,21.264524,-98.56821,36.81792,0.0052303682118306,0.5023564163189148,0.122879454193038
02111180,0.082513677043859,329.18,4,0.055,0.00216,0,0.11,17.44099,52.32297,0.33061072,10.464594,-81.40706,36.06564,0.0001798835047907,0.0866131291936163,0.0171442436917912,0.0823337935390683,325.67,5,0.05,0.00026,0,0.1,19.610172,70.0,0.31394714,11.766103,-81.39261,36.06744,0.0003035060047799,0.1208869983467186,0.0191846054006614
07261000,0.2401863126788763,119.86,5,0.05,0.00156,0,0.1,19.554445,70.0,0.31434155,11.732667,-92.420586,35.309383,0.0012977928460814,0.3159699856777421,0.1228279208139427,0.2388885198327948,100.83,5,0.05,0.01271,0,0.1,19.572023,70.0,0.31421694,11.743214,-92.441376,35.289604,7.847666049867282e-06,0.0150834285121832,0.0023781327667778
04296000,0.0068510300830673,221.33,3,0.055,0.00608,0,0.11,17.241337,51.72401,0.33229432,10.344802,-72.27196,44.86664,0.0006177159762588,0.1543116482744755,0.0113302161676811,0.0062333141068084,214.87,3,0.055,0.00064,0,0.11,17.867538,53.60262,0.32710516,10.720524,-72.240715,44.90155,0.0020303933450547,0.3653272344324961,0.113561509247036
05458000,0.5348114474661232,301.33,4,0.055,0.00332,0,0.11,23.333685,70.00106,0.29076815,14.000212,-92.50363,43.0321,0.0001623308818339,0.0831864857183958,0.0099283151474874,0.5346491165842893,297.85,4,0.055,0.00017,0,0.11,23.373247,70.11974,0.29055092,14.023949,-92.50357,43.02469,6.639730476434353e-05,0.0661619558351283,0.0089491405369293
01031500,0.0296066341046192,110.25,5,0.05,0.00015,0,0.1,23.418274,70.25482,0.29030433,14.050964,-69.33078,45.172615,0.0005642422272042,0.1301771735831852,0.0335692783303365,0.029042391877415,109.84,5,0.05,0.00207,0,0.1,23.462976,70.38893,0.2900602,14.0777855,-69.30621,45.172623,0.0002151972660167,0.0856383306785151,0.0171178706411558
05595730,0.3998886188393597,128.08,4,0.055,1e-05,0,0.11,15.4730215,50.0,0.348543,9.2838125,-89.041725,38.256115,0.0004316023653137,0.122352412373068,0.031562773594341,0.399457016474046,128.08,4,0.055,0.0003,0,0.11,15.509985,50.0,0.34817627,9.305991,-89.03327,38.24634,4.353274517163455e-06,0.0118110483718365,0.0027259094528892
08269000,0.9058642830970884,2260.34,3,0.055,0.04531,0,0.11,13.798544,41.39563,0.36660746,8.279126,-105.50439,36.439747,2.6232896024040306e-06,0.009017558624331,0.0021749042171647,0.905861659807486,2251.46,3,0.055,0.02019,0,0.11,14.139283,42.41785,0.36268318,8.48357,-105.512054,36.441326,0.0002946305267333,0.0968533851480866,0.0139583362808604
01580000,0.0065496325151712,80.01,3,0.055,0.01178,0,0.11,6.380654,30.0,0.51520646,3.8283923,-76.40069,39.616512,3.077381242014704e-05,0.0372767680545958,0.0051073881225242,0.006518858702751,74.11,4,0.055,0.00119,0,0.11,16.45247,50.0,0.33923164,9.871482,-76.37743,39.629456,0.001074384734814,0.1997640415700138,0.0659990119289122
10336660,0.0748507643914862,1935.24,2,0.06,0.01223,0,0.12,7.7991614,23.397484,0.4715398,4.679497,-120.1733,39.108757,0.0005432605484957,0.147018291016316,0.0318701018907513,0.0743075038429904,1900.07,2,0.06,1e-05,0,0.12,8.562479,25.687437,0.45250976,5.1374874,-120.117966,39.1191,0.0010039360271868,0.2779341027909919,0.0894555425961871
01423000,0.1251657328977435,360.38,4,0.055,0.0005,0,0.11,24.318867,72.9566,0.2855113,14.59132,-75.14107,42.15888,0.0002432341676447,0.0921774808608452,0.0152788277289458,0.1249224987300987,359.58,4,0.055,1e-05,0,0.11,24.32119,72.96357,0.28549927,14.592713,-75.14807,42.153706,2.646826256073591e-05,0.0257947611221988,0.0054433142917758
09223000,0.5999879446874865,2283.79,4,0.055,0.00296,0,0.11,17.596462,52.78939,0.3293188,10.557878,-110.71299,42.1102,0.0003310457608303,0.112921563900648,0.053139837939231,0.5996568989266562,2268.96,4,0.055,0.00206,0,0.11,17.663218,52.989655,0.32876915,10.597931,-110.69429,42.107964,3.654119284070274e-05,0.0418429381476863,0.0105653709452191
03165000,0.6558372083425181,730.36,2,0.06,0.01233,0,0.12,5.806462,17.419386,0.5370925,3.483877,-80.905235,36.690212,0.0004768822724266,0.1547390443614656,0.0292162361928351,0.6553603260700915,694.54,3,0.055,0.00141,0,0.11,12.78679,38.36037,0.37913314,7.6720743,-80.91457,36.698185,2.4050265952878625e-05,0.0241493531470754,0.0066537623818601
12375900,0.8016719508218575,1200.76,2,0.06,0.0665,0,0.12,6.7276936,20.18308,0.503308,4.036616,-114.01119,47.495094,0.0002295774069799,0.1144585265933784,0.0347723873853552,0.8014423734148775,1006.17,2,0.06,0.02583,0,0.12,6.905726,20.717178,0.4975417,4.1434355,-114.042984,47.487106,0.0001881915852792,0.1032354337301626,0.0321507646852539
05466500,0.4680749578565513,167.04,1,0.06,0.00094,0,0.12,3.2115734,9.63472,0.6974562,1.926944,-90.9611,41.157867,0.0002407053882256,0.1111275628381188,0.0310458678568708,0.4678342524683257,164.45,5,0.05,0.00049,0,0.1,26.911291,80.73387,0.27303317,16.146774,-90.975975,41.147717,5.850325801727055e-05,0.053865840458434,0.0141657315243108
03186500,0.6152269814041934,675.24,4,0.055,0.00408,0,0.11,17.55758,52.672745,0.32964036,10.534549,-80.48467,38.380463,0.0001592279585735,0.0755868998793185,0.0124005657835855,0.6150677534456198,670.26,4,0.055,0.00334,0,0.11,17.611094,52.83328,0.3291981,10.566656,-80.499214,38.382153,0.0002140861437222,0.0902239720548336,0.0297011465110824
01137500,0.09281137467163,375.04,1,0.06,0.00927,0,0.12,5.5442843,16.632854,0.548153,3.3265707,-71.63312,44.290874,0.0008572024742109,0.1988101829235899,0.0320928216339516,0.0919541721974191,346.28,3,0.055,0.00704,0,0.11,16.441973,49.325916,0.3393272,9.865184,-71.67128,44.308903,0.0026980367217053,0.3799785807386389,0.0883619377654029
01539000,0.0510084997348352,182.4,2,0.06,0.01216,0,0.12,6.208056,18.624166,0.52147746,3.7248335,-76.438934,41.075092,0.0001514035484451,0.0655303293336075,0.0169026455570071,0.05085709618639,164.58,5,0.05,0.0009,0,0.1,22.888926,70.0,0.2932474,13.733355,-76.433754,41.064785,0.0004163248096443,0.1329057124525429,0.0233116098782325
08029500,0.0435883772428644,48.64,3,0.055,0.00067,0,0.11,18.333858,55.00158,0.3234082,11.000316,-93.78589,30.776794,0.0060691925161949,0.704185530241848,0.3474005106748479,0.0375191847266695,24.52,3,0.055,0.00075,0,0.11,18.604063,55.812187,0.32132745,11.162437,-93.79264,30.68719,0.000219280138422,0.0867088466735123,0.0287143403627777
02430085,0.0789291257381665,114.34,1,0.06,0.00683,0,0.12,3.032551,9.097653,0.7153301,1.8195306,-88.28603,34.464474,3.664498328546275e-05,0.0428997762944728,0.0044233780455454,0.078892480754881,111.06,3,0.055,0.00221,0,0.11,8.828849,30.0,0.44643503,5.2973094,-88.29191,34.46776,0.0001487024679375,0.0789854693601644,0.0207637679835006
05556500,0.4798718594571214,171.63,5,0.05,0.00058,0,0.1,20.28303,70.0,0.30930907,12.169817,-89.49796,41.36719,0.0006001296595751,0.1727680267072444,0.0221598418291054,0.4792717297975463,170.37,5,0.05,0.0041,0,0.1,20.31841,70.0,0.30907133,12.191047,-89.49205,41.356358,6.062212122052585e-05,0.0502259354801443,0.0078330945354443
04045500,0.3027162739894271,216.44,5,0.05,0.00014,0,0.1,32.122295,96.36689,0.2525232,19.273378,-85.27589,46.57225,0.0003098597821498,0.1336602450809295,0.0209009173015342,0.3024064142072772,216.18,5,0.05,0.00368,0,0.1,32.14016,96.42048,0.25246128,19.284096,-85.26307,46.574604,0.0001799906725003,0.1026322179088916,0.0056155362881313
05444000,0.4921097554397275,203.88,5,0.05,0.00103,0,0.1,18.343458,70.0,0.3233335,11.006075,-89.69694,41.903553,0.0001908122600364,0.0825092269689307,0.0171290264896899,0.491918943179691,202.12,5,0.05,1e-05,0,0.1,18.36984,70.0,0.32312858,11.021904,-89.700714,41.88945,5.867814553975742e-05,0.0448944832955657,0.015536566968723
10263500,0.0036717979783703,1254.08,4,0.055,0.0292,0,0.11,9.787248,50.0,0.42659208,5.8723483,-117.83899,34.418808,3.0095311790832504e-05,0.0306535434841946,0.0062205577257507,0.0036417026665794,1234.72,4,0.055,0.02755,0,0.11,10.26781,50.0,0.41766557,6.160686,-117.83947,34.425274,0.00011721146299,0.0719622914496114,0.0072415690650528
