basin,std_obs,NSE,NNSE,MSE,RMSE,MAE,KGE,Pearson-r,low_var_flag,neg_basin_flag
01078000,0.004984973625852713,-44.21560049921288,0.02163771516973,0.0011236059564936193,0.033520232047132656,0.02880718030282101,-5.7701020509672905,0.1835559948056498,True,True
01170100,0.007362651243276811,-3.553854678749884,0.18005512528554127,0.0002468582385190292,0.01571172296468561,0.012193897554980538,-0.06741422003980335,0.4355863239481241,True,True
01195100,0.009691993439698808,-4.592186954775541,0.15169472693361277,0.0005253006099298817,0.022919437382490037,0.020343865528372633,-30.15361247690659,0.39193400260997724,True,True
02014000,0.004141553396481093,-38.60064893209002,0.02463014819474026,0.0006792487264064617,0.02606240062631341,0.021884340613280418,-10.47368153899589,0.26163554317104776,True,True
02374500,0.006482397681806576,-3.943701516045068,0.16824532613229184,0.00020774165292451676,0.014413245745650657,0.009607082237201896,-0.47457342934925895,0.2912127747558037,True,True
04063700,0.006272409328713661,-8.03747289640117,0.09962667001158623,0.0003555623696968091,0.018856361517981382,0.016741768702386972,-3.001274134644053,0.19716366939072946,True,True
06280300,0.0036999121645165537,-51.97137628901506,0.018528339811922357,0.0007251437113335999,0.026928492555908137,0.025647304255207806,-14.834730383433412,-0.03313924638525044,True,True
06339500,0.009292393223263444,-5.683759335618579,0.13014462795111675,0.0005771330729908664,0.024023594089787364,0.02165880188023575,-26.498459389486595,0.10387030426849554,True,True
07184000,0.00034239513203574974,-2680.741336927674,0.00037275304414745357,0.00031439240749992414,0.017731114107690023,0.010102828250504237,-1277.2201687804422,0.2399396022739624,True,True
07292500,0.003339854037426359,-27.74458954584552,0.033619559565906725,0.0003206351169131272,0.017906287077815077,0.012007990385487517,-7.927104701371157,0.261587768305847,True,True
08380500,0.0016336335265879698,-180.33443860657903,0.005484427449044274,0.0004839378242275625,0.021998586868877793,0.019477911847365664,-2331.6269492242905,0.019431361075961388,True,True
10242000,0.005706232876400874,-21.67122211131989,0.04224538958306622,0.0007381997860935365,0.027169832279451717,0.023125523751310797,-31.547753149159924,0.13427319246775832,True,True
10259200,0.0018813203329935174,-45.9055590543624,0.02087440413471049,0.00016601595009029226,0.012884717695405369,0.0093302709347325,-671.9991489801795,0.2971244234689161,True,True
11151300,0.0005806752936372034,-594.1120084990877,0.0016775370832032659,0.0002006621264521666,0.014165525985722047,0.01250820681014905,-2244.7382104177373,0.08179888362389193,True,True
11274500,0.008167022148338855,-0.9836495097103561,0.3351600101638872,0.00013230991974035925,0.011502604911078153,0.006593254734396717,-4.037949516261324,0.4143798550195019,True,True
12374250,0.009862101953813695,-1.878649749473034,0.2578216814075216,0.0002799805114578617,0.01673261818897036,0.014322213989676444,-0.5905801363492471,0.23300201257719652,True,True
